9562,latitude,longitude,type,residential_population
3518,48.677435229,21.2142211138,dp,1
3519,48.6783269476,21.2142211138,dp,1
3520,48.6792186662,21.2142211138,dp,1
3521,48.6801103848,21.2142211138,dp,1
3522,48.6810021034,21.2142211138,dp,1
3523,48.681893822,21.2142211138,dp,1
3524,48.6827855406,21.2142211138,dp,1
3525,48.6801103848,21.2155757564,dp,1
3526,48.6810021034,21.2155757564,dp,1
3527,48.681893822,21.2155757564,dp,1
3528,48.6827855406,21.2155757564,dp,1
3529,48.6827855406,21.216930399,dp,1
3530,48.6542505453,21.2264128972,dp,0
3531,48.6551422639,21.2264128972,dp,0
3532,48.6542505453,21.2277675398,dp,0
3533,48.6551422639,21.2277675398,dp,0
3534,48.6542505453,21.2291221824,dp,0
3535,48.6551422639,21.2291221824,dp,0
3536,48.6551422639,21.2304768249,dp,0
3537,48.6596008569,21.2318314675,dp,0
3538,48.6604925755,21.2318314675,dp,0
3539,48.6613842941,21.2318314675,dp,0
3540,48.6596008569,21.2331861101,dp,0
3541,48.6604925755,21.2331861101,dp,0
3542,48.6613842941,21.2331861101,dp,0
3543,48.6578174197,21.2345407527,dp,0
3544,48.6587091383,21.2345407527,dp,0
3545,48.6524671081,21.2358953953,dp,1
3546,48.6587091383,21.2358953953,dp,0
3547,48.6471167965,21.2399593231,dp,4
3548,48.6480085151,21.2399593231,dp,1
3549,48.6489002337,21.2399593231,dp,1
3550,48.6480085151,21.2413139657,dp,2
3551,48.6489002337,21.2413139657,dp,1
3552,48.6542505453,21.2426686083,dp,1
3553,48.6551422639,21.2426686083,dp,2
3554,48.7118439782,21.2052239428,dp,18
3555,48.7127301086,21.2052239428,dp,17
3556,48.7136162391,21.2052239428,dp,18
3557,48.7189330217,21.2052239428,dp,90
3558,48.7198191521,21.2052239428,dp,473
3559,48.7109578478,21.2065667999,dp,19
3560,48.7127301086,21.2065667999,dp,20
3561,48.7136162391,21.2065667999,dp,22
3562,48.7145023695,21.2065667999,dp,22
3563,48.7153885,21.2065667999,dp,22
3564,48.7162746304,21.2065667999,dp,26
3565,48.7171607608,21.2065667999,dp,36
3566,48.7180468913,21.2065667999,dp,36
3567,48.7189330217,21.2065667999,dp,30
3568,48.7198191521,21.2065667999,dp,30
3569,48.7207052826,21.2065667999,dp,224
3570,48.7100717173,21.2079096571,dp,23
3571,48.7109578478,21.2079096571,dp,21
3572,48.7118439782,21.2079096571,dp,32
3573,48.7127301086,21.2079096571,dp,55
3574,48.7136162391,21.2079096571,dp,62
3575,48.7145023695,21.2079096571,dp,62
3576,48.7153885,21.2079096571,dp,62
3577,48.7162746304,21.2079096571,dp,60
3578,48.7171607608,21.2079096571,dp,41
3579,48.7180468913,21.2079096571,dp,41
3580,48.7189330217,21.2079096571,dp,41
3581,48.7198191521,21.2079096571,dp,41
3582,48.7207052826,21.2079096571,dp,41
3583,48.721591413,21.2079096571,dp,301
3584,48.7091855869,21.2092525142,dp,103
3585,48.7100717173,21.2092525142,dp,108
3586,48.7109578478,21.2092525142,dp,126
3587,48.7118439782,21.2092525142,dp,150
3588,48.7127301086,21.2092525142,dp,189
3589,48.7136162391,21.2092525142,dp,189
3590,48.7145023695,21.2092525142,dp,189
3591,48.7153885,21.2092525142,dp,189
3592,48.7162746304,21.2092525142,dp,183
3593,48.7171607608,21.2092525142,dp,88
3594,48.7180468913,21.2092525142,dp,88
3595,48.7189330217,21.2092525142,dp,88
3596,48.7198191521,21.2092525142,dp,88
3597,48.7207052826,21.2092525142,dp,107
3598,48.721591413,21.2092525142,dp,705
3599,48.7082994565,21.2105953714,dp,50
3600,48.7091855869,21.2105953714,dp,108
3601,48.7100717173,21.2105953714,dp,150
3602,48.7109578478,21.2105953714,dp,189
3603,48.7118439782,21.2105953714,dp,189
3604,48.7127301086,21.2105953714,dp,189
3605,48.7136162391,21.2105953714,dp,189
3606,48.7145023695,21.2105953714,dp,189
3607,48.7153885,21.2105953714,dp,189
3608,48.7162746304,21.2105953714,dp,183
3609,48.7171607608,21.2105953714,dp,88
3610,48.7180468913,21.2105953714,dp,88
3611,48.7189330217,21.2105953714,dp,88
3612,48.7198191521,21.2105953714,dp,138
3613,48.707413326,21.2119382285,dp,12
3614,48.7082994565,21.2119382285,dp,61
3615,48.7091855869,21.2119382285,dp,151
3616,48.7100717173,21.2119382285,dp,189
3617,48.7109578478,21.2119382285,dp,189
3618,48.7118439782,21.2119382285,dp,189
3619,48.7127301086,21.2119382285,dp,189
3620,48.7136162391,21.2119382285,dp,189
3621,48.7145023695,21.2119382285,dp,189
3622,48.7153885,21.2119382285,dp,189
3623,48.7162746304,21.2119382285,dp,183
3624,48.7171607608,21.2119382285,dp,88
3625,48.7180468913,21.2119382285,dp,88
3626,48.7189330217,21.2119382285,dp,88
3627,48.7198191521,21.2119382285,dp,88
3628,48.7207052826,21.2119382285,dp,258
3629,48.7065271956,21.2132810857,dp,12
3630,48.707413326,21.2132810857,dp,12
3631,48.7082994565,21.2132810857,dp,91
3632,48.7091855869,21.2132810857,dp,189
3633,48.7100717173,21.2132810857,dp,189
3634,48.7109578478,21.2132810857,dp,189
3635,48.7118439782,21.2132810857,dp,189
3636,48.7127301086,21.2132810857,dp,189
3637,48.7136162391,21.2132810857,dp,189
3638,48.7145023695,21.2132810857,dp,189
3639,48.7153885,21.2132810857,dp,189
3640,48.7162746304,21.2132810857,dp,183
3641,48.7171607608,21.2132810857,dp,88
3642,48.7180468913,21.2132810857,dp,88
3643,48.7189330217,21.2132810857,dp,88
3644,48.7198191521,21.2132810857,dp,88
3645,48.7207052826,21.2132810857,dp,88
3646,48.721591413,21.2132810857,dp,605
3647,48.7065271956,21.2146239428,dp,13
3648,48.707413326,21.2146239428,dp,17
3649,48.7082994565,21.2146239428,dp,99
3650,48.7091855869,21.2146239428,dp,189
3651,48.7100717173,21.2146239428,dp,189
3652,48.7109578478,21.2146239428,dp,189
3653,48.7118439782,21.2146239428,dp,189
3654,48.7127301086,21.2146239428,dp,189
3655,48.7136162391,21.2146239428,dp,189
3656,48.7145023695,21.2146239428,dp,189
3657,48.7153885,21.2146239428,dp,189
3658,48.7162746304,21.2146239428,dp,183
3659,48.7171607608,21.2146239428,dp,88
3660,48.7180468913,21.2146239428,dp,88
3661,48.7189330217,21.2146239428,dp,88
3662,48.7198191521,21.2146239428,dp,88
3663,48.7207052826,21.2146239428,dp,88
3664,48.721591413,21.2146239428,dp,252
3665,48.7065271956,21.2159667999,dp,16
3666,48.707413326,21.2159667999,dp,21
3667,48.7082994565,21.2159667999,dp,99
3668,48.7091855869,21.2159667999,dp,189
3669,48.7100717173,21.2159667999,dp,189
3670,48.7109578478,21.2159667999,dp,189
3671,48.7118439782,21.2159667999,dp,189
3672,48.7127301086,21.2159667999,dp,189
3673,48.7136162391,21.2159667999,dp,189
3674,48.7145023695,21.2159667999,dp,189
3675,48.7153885,21.2159667999,dp,189
3676,48.7162746304,21.2159667999,dp,183
3677,48.7171607608,21.2159667999,dp,88
3678,48.7180468913,21.2159667999,dp,88
3679,48.7189330217,21.2159667999,dp,88
3680,48.7198191521,21.2159667999,dp,88
3681,48.7207052826,21.2159667999,dp,88
3682,48.721591413,21.2159667999,dp,115
3683,48.7056410652,21.2173096571,dp,27
3684,48.7065271956,21.2173096571,dp,36
3685,48.707413326,21.2173096571,dp,45
3686,48.7082994565,21.2173096571,dp,80
3687,48.7091855869,21.2173096571,dp,121
3688,48.7100717173,21.2173096571,dp,121
3689,48.7109578478,21.2173096571,dp,146
3690,48.7118439782,21.2173096571,dp,146
3691,48.7127301086,21.2173096571,dp,121
3692,48.7136162391,21.2173096571,dp,121
3693,48.7145023695,21.2173096571,dp,121
3694,48.7153885,21.2173096571,dp,121
3695,48.7162746304,21.2173096571,dp,116
3696,48.7171607608,21.2173096571,dp,40
3697,48.7180468913,21.2173096571,dp,40
3698,48.7189330217,21.2173096571,dp,40
3699,48.7198191521,21.2173096571,dp,40
3700,48.7207052826,21.2173096571,dp,44
3701,48.721591413,21.2173096571,dp,30
3702,48.7056410652,21.2186525142,dp,26
3703,48.7065271956,21.2186525142,dp,35
3704,48.707413326,21.2186525142,dp,35
3705,48.7082994565,21.2186525142,dp,61
3706,48.7091855869,21.2186525142,dp,100
3707,48.7100717173,21.2186525142,dp,250
3708,48.7127301086,21.2186525142,dp,212
3709,48.7136162391,21.2186525142,dp,119
3710,48.7145023695,21.2186525142,dp,119
3711,48.7153885,21.2186525142,dp,105
3712,48.7162746304,21.2186525142,dp,88
3713,48.7171607608,21.2186525142,dp,30
3714,48.7180468913,21.2186525142,dp,30
3715,48.7189330217,21.2186525142,dp,30
3716,48.7198191521,21.2186525142,dp,39
3717,48.721591413,21.2186525142,dp,34
3718,48.7224775434,21.2186525142,dp,20
3719,48.7056410652,21.2199953714,dp,18
3720,48.7065271956,21.2199953714,dp,20
3721,48.707413326,21.2199953714,dp,22
3722,48.7082994565,21.2199953714,dp,39
3723,48.7091855869,21.2199953714,dp,96
3724,48.7127301086,21.2199953714,dp,146
3725,48.7136162391,21.2199953714,dp,90
3726,48.7145023695,21.2199953714,dp,90
3727,48.7153885,21.2199953714,dp,74
3728,48.7162746304,21.2199953714,dp,57
3729,48.7171607608,21.2199953714,dp,20
3730,48.7220930891,21.2167533749,dp,49
3731,48.7229790729,21.2167533749,dp,110
3732,48.7238650567,21.2167533749,dp,169
3733,48.7247510405,21.2167533749,dp,123
3734,48.7220930891,21.2180641249,dp,25
3735,48.7229790729,21.2180641249,dp,47
3736,48.7247510405,21.2180641249,dp,35
3737,48.7017154621,21.219374875,dp,28
3738,48.7052593972,21.219374875,dp,22
3739,48.706145381,21.219374875,dp,17
3740,48.7070313648,21.219374875,dp,23
3741,48.7079173486,21.219374875,dp,24
3742,48.7088033324,21.219374875,dp,66
3743,48.7158912027,21.219374875,dp,64
3744,48.7167771864,21.219374875,dp,34
3745,48.7176631702,21.219374875,dp,24
3746,48.718549154,21.219374875,dp,30
3747,48.7194351378,21.219374875,dp,30
3748,48.7203211216,21.219374875,dp,34
3749,48.7212071054,21.219374875,dp,33
3750,48.7220930891,21.219374875,dp,30
3751,48.7229790729,21.219374875,dp,38
3752,48.7238650567,21.219374875,dp,42
3753,48.7247510405,21.219374875,dp,28
3754,48.7256370243,21.219374875,dp,0
3755,48.7008294783,21.220685625,dp,28
3756,48.7017154621,21.220685625,dp,34
3757,48.7034874297,21.220685625,dp,52
3758,48.7043734135,21.220685625,dp,23
3759,48.7052593972,21.220685625,dp,20
3760,48.706145381,21.220685625,dp,33
3761,48.7070313648,21.220685625,dp,34
3762,48.7079173486,21.220685625,dp,36
3763,48.7088033324,21.220685625,dp,89
3764,48.7096893162,21.220685625,dp,105
3765,48.7105753,21.220685625,dp,229
3766,48.7123472675,21.220685625,dp,157
3767,48.7132332513,21.220685625,dp,89
3768,48.7141192351,21.220685625,dp,89
3769,48.7150052189,21.220685625,dp,89
3770,48.7158912027,21.220685625,dp,89
3771,48.7167771864,21.220685625,dp,51
3772,48.7176631702,21.220685625,dp,34
3773,48.718549154,21.220685625,dp,38
3774,48.7194351378,21.220685625,dp,38
3775,48.7203211216,21.220685625,dp,38
3776,48.7212071054,21.220685625,dp,38
3777,48.7220930891,21.220685625,dp,55
3778,48.7238650567,21.220685625,dp,55
3779,48.7247510405,21.220685625,dp,30
3780,48.6999434945,21.2219963749,dp,34
3781,48.7008294783,21.2219963749,dp,52
3782,48.7026014459,21.2219963749,dp,63
3783,48.7034874297,21.2219963749,dp,44
3784,48.7043734135,21.2219963749,dp,39
3785,48.7052593972,21.2219963749,dp,39
3786,48.706145381,21.2219963749,dp,44
3787,48.7070313648,21.2219963749,dp,45
3788,48.7079173486,21.2219963749,dp,47
3789,48.7088033324,21.2219963749,dp,116
3790,48.7096893162,21.2219963749,dp,116
3791,48.7105753,21.2219963749,dp,116
3792,48.7114612837,21.2219963749,dp,129
3793,48.7123472675,21.2219963749,dp,116
3794,48.7132332513,21.2219963749,dp,116
3795,48.7141192351,21.2219963749,dp,116
3796,48.7150052189,21.2219963749,dp,116
3797,48.7158912027,21.2219963749,dp,116
3798,48.7167771864,21.2219963749,dp,67
3799,48.7176631702,21.2219963749,dp,38
3800,48.718549154,21.2219963749,dp,38
3801,48.7194351378,21.2219963749,dp,38
3802,48.7203211216,21.2219963749,dp,38
3803,48.7212071054,21.2219963749,dp,38
3804,48.7220930891,21.2219963749,dp,55
3805,48.7238650567,21.2219963749,dp,55
3806,48.7247510405,21.2219963749,dp,30
3807,48.7256370243,21.2219963749,dp,0
3808,48.6999434945,21.2233071249,dp,35
3809,48.7008294783,21.2233071249,dp,44
3810,48.7017154621,21.2233071249,dp,50
3811,48.7026014459,21.2233071249,dp,45
3812,48.7034874297,21.2233071249,dp,45
3813,48.7043734135,21.2233071249,dp,45
3814,48.7052593972,21.2233071249,dp,45
3815,48.706145381,21.2233071249,dp,45
3816,48.7070313648,21.2233071249,dp,45
3817,48.7079173486,21.2233071249,dp,47
3818,48.7088033324,21.2233071249,dp,116
3819,48.7096893162,21.2233071249,dp,116
3820,48.7105753,21.2233071249,dp,116
3821,48.7114612837,21.2233071249,dp,116
3822,48.7123472675,21.2233071249,dp,116
3823,48.7132332513,21.2233071249,dp,116
3824,48.7141192351,21.2233071249,dp,116
3825,48.7150052189,21.2233071249,dp,116
3826,48.7158912027,21.2233071249,dp,116
3827,48.7167771864,21.2233071249,dp,67
3828,48.7176631702,21.2233071249,dp,38
3829,48.718549154,21.2233071249,dp,38
3830,48.7194351378,21.2233071249,dp,38
3831,48.7203211216,21.2233071249,dp,38
3832,48.7212071054,21.2233071249,dp,38
3833,48.7220930891,21.2233071249,dp,38
3834,48.7229790729,21.2233071249,dp,42
3835,48.7238650567,21.2233071249,dp,38
3836,48.7247510405,21.2233071249,dp,21
3837,48.7256370243,21.2233071249,dp,0
3838,48.6990575108,21.224617875,dp,39
3839,48.6999434945,21.224617875,dp,31
3840,48.7008294783,21.224617875,dp,47
3841,48.7017154621,21.224617875,dp,55
3842,48.7026014459,21.224617875,dp,48
3843,48.7034874297,21.224617875,dp,48
3844,48.7043734135,21.224617875,dp,48
3845,48.7052593972,21.224617875,dp,48
3846,48.706145381,21.224617875,dp,48
3847,48.7070313648,21.224617875,dp,48
3848,48.7079173486,21.224617875,dp,50
3849,48.7088033324,21.224617875,dp,108
3850,48.7096893162,21.224617875,dp,108
3851,48.7105753,21.224617875,dp,108
3852,48.7114612837,21.224617875,dp,108
3853,48.7123472675,21.224617875,dp,108
3854,48.7132332513,21.224617875,dp,108
3855,48.7141192351,21.224617875,dp,108
3856,48.7150052189,21.224617875,dp,108
3857,48.7158912027,21.224617875,dp,108
3858,48.7167771864,21.224617875,dp,68
3859,48.7176631702,21.224617875,dp,44
3860,48.718549154,21.224617875,dp,44
3861,48.7194351378,21.224617875,dp,44
3862,48.7203211216,21.224617875,dp,44
3863,48.7212071054,21.224617875,dp,44
3864,48.7220930891,21.224617875,dp,44
3865,48.7229790729,21.224617875,dp,44
3866,48.7238650567,21.224617875,dp,43
3867,48.7247510405,21.224617875,dp,18
3868,48.6990575108,21.225928625,dp,25
3869,48.6999434945,21.225928625,dp,72
3870,48.7008294783,21.225928625,dp,139
3871,48.7026014459,21.225928625,dp,87
3872,48.7034874297,21.225928625,dp,60
3873,48.7043734135,21.225928625,dp,67
3874,48.7052593972,21.225928625,dp,60
3875,48.706145381,21.225928625,dp,60
3876,48.7070313648,21.225928625,dp,60
3877,48.7079173486,21.225928625,dp,61
3878,48.7088033324,21.225928625,dp,75
3879,48.7096893162,21.225928625,dp,75
3880,48.7105753,21.225928625,dp,75
3881,48.7114612837,21.225928625,dp,75
3882,48.7123472675,21.225928625,dp,75
3883,48.7132332513,21.225928625,dp,75
3884,48.7141192351,21.225928625,dp,75
3885,48.7150052189,21.225928625,dp,75
3886,48.7158912027,21.225928625,dp,75
3887,48.7167771864,21.225928625,dp,69
3888,48.7176631702,21.225928625,dp,65
3889,48.718549154,21.225928625,dp,65
3890,48.7194351378,21.225928625,dp,73
3891,48.7203211216,21.225928625,dp,65
3892,48.7212071054,21.225928625,dp,65
3893,48.7220930891,21.225928625,dp,65
3894,48.7229790729,21.225928625,dp,65
3895,48.7238650567,21.225928625,dp,64
3896,48.7247510405,21.225928625,dp,33
3897,48.6972855432,21.2272393749,dp,39
3898,48.698171527,21.2272393749,dp,36
